sentence	sentence_id	locale	reason
Пролог	b04af1f737117f672b0336668c2288a019f8ced4c8c5a52904871fe47c1814a4	ba	different-language
Башҡаса әҙең булмаһын!	b13562d26cb6fd8eb54a282b790910e4c0d45cff28e2bae7d287e04036d83a5b	ba	grammar-or-spelling
Здесь совсем рядом покоится и моя Патимат...	b32303ac337a3ae120950cc8665b23da1d9e9ed420f5c8072359947b85da8f95	ba	different-language
Ул бик асыулы ине, әсе итеп ҙыҙғырып ебәрҙе, йөрәк жыу итеп китте.	b442d531f554296c7c0af44e28b8a8c0440dea60153226fb46eb10d3e838f269	ba	grammar-or-spelling
Һуңынан Андреас Классен журналистар алдында үҙенең тәьҫораттары менән уртаҡлашты.	b4a6fdba0cf35dcc2abb164c052b38749b6eb2d39992dc3e895e1284270f1672	ba	difficult-pronounce
Унда кәрәк һабы һәм йәшник таҡталары күренә.	b4b27e5d28a5cd028c7e7cf29fb8846e502b4009194ae9b25b1407f0c8dd6b11	ba	grammar-or-spelling
Унда кәрәк һабы һәм йәшник таҡталары күренә.	b4b27e5d28a5cd028c7e7cf29fb8846e502b4009194ae9b25b1407f0c8dd6b11	ba	grammar-or-spelling
Ул, бөгә ғорурлығы булған чапай мыйығын борғолап, ихлас келә генә.	c132e8877db895971f2b8ec5225701b8176a86b72487cc27150212e0ebfb2ee2	ba	grammar-or-spelling
Тик әсәһе әбейҙе йәлләгән, шуға күрә әйберҙәрен алын барышырға ҡушҡан.	c4b77d490bf474d312d5c0dddc00c9f3e852df184b74cd9b021c921bf9e942a5	ba	grammar-or-spelling
Улымдың төҫө итен кенә тотам үҙен.	c5d8676e157d118cbf6ca6ba17458805228211f33b52a0eed4173c32f2db1b39	ba	grammar-or-spelling
Холостой.	c6cdec21507619b00d747fd309011c9a41f1c97b84d1107664b356c42e58da3e	ba	different-language
Спонсор...	c76e55afa0dea7b2eea5a3aac7fcf70bbf74a7f6b584bfd8a3140ca187fedecf	ba	different-language
В процессе оформления договора следует уточнить, является ли владелец квартиры ее собственником.	c81317fe7cbc3dd3811e7ed44a40150e89342d14af519caabdf77b38109d2254	ba	different-language
Ниңә әсәһегеҙ, ниңә айырылышаһығыҙ?	c987837908e3a7fd3fc926ffa06c3f43c3aed7fdc2441ca446ac49188e2fc014	ba	grammar-or-spelling
Ошо һүҙҙәрҙе әйткәндән һун, капитандың башы һәленеп төштө, һәм ул йән бирҙе.	cbf56b20bbb41326a94acdb7aa7e28282ca4e556d067e34b2f1f70cb5b61943b	ba	grammar-or-spelling
Тауыш шығарып, жырлап бүләк жыялар.	ccf279fc58a893b9375a3607885389e6e7f280574e0947c8ec0b9f9a0f69f579	ba	different-language
Матур хат яҙыусыларҙың барыһына ла ышанырға ярамай.	cea2765598d20bc3a0eb79e938096bcfa1ed3772163d20e52f5946f0a873eb91	ba	offensive-language
Матур хат яҙыусыларҙың барыһына ла ышанырға ярамай.	cea2765598d20bc3a0eb79e938096bcfa1ed3772163d20e52f5946f0a873eb91	ba	grammar-or-spelling
Матур хат яҙыусыларҙың барыһына ла ышанырға ярамай.	cea2765598d20bc3a0eb79e938096bcfa1ed3772163d20e52f5946f0a873eb91	ba	different-language
Матур хат яҙыусыларҙың барыһына ла ышанырға ярамай.	cea2765598d20bc3a0eb79e938096bcfa1ed3772163d20e52f5946f0a873eb91	ba	difficult-pronounce
Былай ҙа ҡыҫҡа ғүмерҙе ситлектә үткәреүҙән ҙурыраҡ бәхетһеҙлектең булыуы мөмкинме пи!	d0af002d1fbe3b60616c2f230607591bf9d3050df8ab386eb6d803f3f6e2e6c6	ba	grammar-or-spelling
Мин әлегә аҡылдан шашмағам.	d1f089a71c7f2963141da68b85b46b38d1bc1754b7783ef0b9db1c5b1f1f9e24	ba	grammar-or-spelling
Иөҙ бала!	d14c6fdabcde17927d152f8a547651620fa6799c709e828570a679b10f3bb10f	ba	grammar-or-spelling
Беҙ Сания менән бер-беребеҙҙе яратабыҙ, һәм әйләнер өсөн һеҙҙең фатиханы һорайбыҙ.	d111733902982dae51953a46e8ca1cb98dec25e9a4e9a6ef0479b761c1ce4739	ba	grammar-or-spelling
Мин әлегә аҡылдан шашмағам.	d1f089a71c7f2963141da68b85b46b38d1bc1754b7783ef0b9db1c5b1f1f9e24	ba	grammar-or-spelling
Алкаголиктың әсеүен ташлатып булмай, тиҙәр.	d32ba55a44e914c8786e16d2715744f3011905d3ed97bb79a2732cd4beb72f8b	ba	grammar-or-spelling
Алкаголиктың әсеүен ташлатып булмай, тиҙәр.	d32ba55a44e914c8786e16d2715744f3011905d3ed97bb79a2732cd4beb72f8b	ba	grammar-or-spelling
Улар өсөн виноград, ҡыҙыл төҫтәге еләк-емеш, айырыуса цитрус емештәре үтә файҙалы.	d533d21b39321837a284e86d2abaf38bea0d28ac554fb8fc2a409fd8bedf282f	ba	offensive-language
Улар өсөн виноград, ҡыҙыл төҫтәге еләк-емеш, айырыуса цитрус емештәре үтә файҙалы.	d533d21b39321837a284e86d2abaf38bea0d28ac554fb8fc2a409fd8bedf282f	ba	grammar-or-spelling
Улар өсөн виноград, ҡыҙыл төҫтәге еләк-емеш, айырыуса цитрус емештәре үтә файҙалы.	d533d21b39321837a284e86d2abaf38bea0d28ac554fb8fc2a409fd8bedf282f	ba	different-language
Ғирфан, кейемдәремде әлеш, бармағым ауырта бит.	d5af8024faaf9e2fed621c9fdab2335a9aef476204cc4bf986d0070730c50918	ba	grammar-or-spelling
Беҙ Сания менән бер-беребеҙҙе яратабыҙ, һәм әйләнер өсөн һеҙҙең фатиханы һорайбыҙ.	d111733902982dae51953a46e8ca1cb98dec25e9a4e9a6ef0479b761c1ce4739	ba	grammar-or-spelling
Фәнилдең күңелен ул, ташҡа өйләнгәндер, тип уйлай торғайны.	d5f64a5ef83cd9aef8fd681b8f73e268ddf46a0a1b157e6919c3e6312d884e98	ba	grammar-or-spelling
ЧАСТЬ ПЕРВАЯ	d5b5d3dc82b3002b7da8a4108f4808c8acd407b4b6b695606d435daa96552d56	ba	different-language
Бөгөн иһә баларының балалары ла атай-әсәй булып бөткән.	d85e6d3e4d508843645f3ea24f55fefab66257a8bb65f596f63f552ec79f5292	ba	grammar-or-spelling
Магазиидә ике ағай сәскәләр һайлай.	dcce8a6dc533c994125f44e1c20840b2b3c8772bfd30cde54b736dcf45b49ec5	ba	grammar-or-spelling
Таҡталар менән кәпләнгән килеш йыланды көтә башлай.	e03419a3241dee96798e311b140a46df18fc082bf14eea26a5ec0174bd3b89f3	ba	grammar-or-spelling
Икенсенән, башҡорт мәктәбендә уҡытыу туган тел үҙенсәлектәренә таянып алып барыла.	e0f3b397dfce96fc6bd3b0b39caf6928851e58c7d002b5ba0132439618e61650	ba	grammar-or-spelling
Ҡолак!	decf8a58deeb664010b50598663416f304ef9fb3ecba0957257140539e2a467a	ba	grammar-or-spelling
Камзулдарҙы һалып ташланыҡ, күлдәктәрҙең иҙеүҙәрен сисеп, ендәрҙе һыҙғандыҡ.	e41df9ec63071e0c395a34d67dd389c9e4e92cc083582e67ef99f9617b92aff4	ba	grammar-or-spelling
Әҙең булмаһын бында!	e4956f65b28797d1488c2d38159178d8635befc75a6ecc5e40c999efa5d61544	ba	grammar-or-spelling
Өҫөгөҙҙөң дә ҡарарҙарын раҫлатабыҙ!	ded5e74828ccbf352c6a56512418325b8654420e690deb203f7bf7c5bc31aa67	ba	grammar-or-spelling
Сос егет икәненде беренсе күреүҙән үк һиҙгәйнем, ә хәҙер батыр булыуынды ла күрһәттең.	e71e8cfa70a384d2c9d7d4ca3b3e82d80ffcfb9d4a933a281228bc7e3a533c2d	ba	grammar-or-spelling
Бит беҙ араҡыны әсәбеҙ, ә ул беҙҙең аҡылды эсә.	e73d43311e0867b17d282aa6cef0d2e374fc83568f7230fbd9faebad25a0b8df	ba	grammar-or-spelling
Әсегеҙ!	eab8e6f0f60891cbb7f1fe81ab6e959c7132bad5f0a83fb119e079bdf405a430	ba	grammar-or-spelling
Һеҙ генә ул тыштан ялтырап тораһығыҙ, ә әсегеҙ тулы буҡ!	e96ac407527e6e5de990b80c7a116d3d52151eca1853a804d5d53762dd6fa719	ba	grammar-or-spelling
Тик шуны бел: мни йәшәүгә инанам.	e91aaa80cb1f96492276b5094193a0d0ca7b93c24c4a1560bb6711ef856c06e8	ba	??? ??????? ??? ???????
Тойғоларым яңырған һайын, ул бик матур бер йырга әүерелә барҙы.	eabaae3d4f269c718a5e09d52feafa6c0bf0e5d34a6480d66ade6786cc6c1390	ba	grammar-or-spelling
Тартынма, һыйлағанда һыу ҙа әсәләр.	eb4e6d9768d627c3d625c761e8dcd190ee0193e085fa1348b3d7d051e541a3ca	ba	grammar-or-spelling
Тик шуны бел: мни йәшәүгә инанам.	e91aaa80cb1f96492276b5094193a0d0ca7b93c24c4a1560bb6711ef856c06e8	ba	grammar-or-spelling
Бына бер саҡ кәрәк ҡаты нәмәгә төртөлә.	e926c42ce581e7c90359b714eff743a4ba5f32877d74dafbc390763eb05a637a	ba	grammar-or-spelling
Бынан сыҡҡас, ой һатып алам да шунда күсәм.	ee5673c8e0713cdadb8bc9b7b694ef80a177f1516c2b0ca25569f8a778f60406	ba	grammar-or-spelling
Хайһығыҙ миңә ҡаршы сығырға теләй?	ed687c3b9e519db421ea640181dd52934285409aea4b11bff66cad44d4edc936	ba	grammar-or-spelling
Основными препаратами, которыми заведует Ортодонтия являются зубные пластинки, а также брекет - системы.	f1fd57c6f85e3857b569a7722ff26b34e8270b5f7a8229053939120a0256b557	ba	different-language
Шунан һуң бер кемде лә яҡын күрә алманым, шул тип яңғыҙ ҡартайҙым.	f28d5fe998649c7dfb721f05452de93a438a664e2f11c4e6d316d1a6cceb0f4d	ba	grammar-or-spelling
Ҡурҡтыммы шулай, әсемдә нимәлер өҙөлдө.	efaa8314856914f81a813887dcf91dd89968686606048ce43703d2fbeac849e0	ba	grammar-or-spelling
Насипты хеҙмәт бирмәй, бер ук тыйылсы.	efc7d19bdd1b32e29cd1863a859a80b170d0b497e9f0782e851f5ccad8f3258b	ba	grammar-or-spelling
Ҡурҡтыммы шулай, әсемдә нимәлер өҙөлдө.	efaa8314856914f81a813887dcf91dd89968686606048ce43703d2fbeac849e0	ba	grammar-or-spelling
Эйе, ул унда үҙенең «сирең» төҙәтә ине.	f3e8d5bf9b7d8fd639c2848dd8253910c34015c0f20727f0a8092bf437ea60f6	ba	grammar-or-spelling
Шул саҡ ҡарт ҙур балығынан бер нәмә лә ҡалмағанын анланы.	f5afa9ff3375755e6c3baf7c929bec16d509362dbc0f800bb73b5ac1771bd4a1	ba	grammar-or-spelling
Тһир тыныслана төштө:	f4265b4fe63057ae622aa96d3a2b7786ed27125ffb3943e3261965da48a82fa7	ba	grammar-or-spelling
Тәүҙә мин уны хатта һин тип уйлан, исемеңде әйтә яҙҙым.	f365e48503836500a5e922184689730e0592eeb7b2e084a7a8e1339bcd095670	ba	grammar-or-spelling
Куропатки!	f71b8d74d854edbf0c12b2db7adb99a4b11e4b04d7b8b01f6f50174448749935	ba	different-language
Дик, кил әле бында, теленде күрһәт.	f9da04856edcbe99e9a52f4b367b9c3c7f7c91d4e052be70ffab26fbba8698b3	ba	grammar-or-spelling
Э бының өсөн, әлбиттә, бер кешенең ғүмере әҙ.	fa35d453926ac5181e2c6ff658288159edd626bf30343d7c99a9ab5b8f613987	ba	grammar-or-spelling
Ҡоткар, тим.	ff1733a9cf942946301a13090b5ac15972a568e9439b0fa81a2e7180e2ad6804	ba	grammar-or-spelling
Алыҫ та түгел урман шишмәҙе сылтырап ағып ята.	ffc9f3219e5cff87088a8d7befa0f8cc7e3bfd4f3bcb4a18a3628e3dffdc0d35	ba	grammar-or-spelling
Ҡурҡтыммы шулай, әсемдә нимәлер өҙөлдө.	efaa8314856914f81a813887dcf91dd89968686606048ce43703d2fbeac849e0	ba	grammar-or-spelling
Тәүҙә мин уны хатта һин тип уйлан, исемеңде әйтә яҙҙым.	f365e48503836500a5e922184689730e0592eeb7b2e084a7a8e1339bcd095670	ba	grammar-or-spelling
Ул гөп итеп калды.	00c38cc809b0bfe001a4ea116128b3e63642a8b08c94ceca23b928588688cb70	ba	grammar-or-spelling
Зәйтүнә сыга.	057c737ddb9929e68f713c0f2905d74f9f30c20f91f5d2adb8ad24c47578e81e	ba	grammar-or-spelling
Ни өсөн шулай әйтелгәнен ныклы аңланылар.	072697b8df7fd07ec27c72a76a4296691ba14def5d3a2b9ee029920b5d5c9d58	ba	grammar-or-spelling
Тап шул сакта район үҙәгенән бер етәксе иптәштең килеүен, уны күрергә теләүен әйттеләр.	0672077b40056f6efc6a0a164618712ac90b0cd0a5068268ba25e4d7080b1eb5	ba	grammar-or-spelling
Дядя Ваня дурачок.	06ac4ab1984e2ed2ca0d6a95e55f7d71eb302d9c336fd0799cceb339e9a52946	ba	different-language
Шунда күргәнһегеҙҙер.	0c3dfaf2a3d875fb463d7a5b0474a5f0aabd2cf1203ad129ec2019afb2ac7e5a	ba	grammar-or-spelling
М-м...	0b3c503353aafc3f03233646515b277043110bb8a79ef3c366bfa60f4e849e15	ba	offensive-language
М-м...	0b3c503353aafc3f03233646515b277043110bb8a79ef3c366bfa60f4e849e15	ba	different-language
М-м...	0b3c503353aafc3f03233646515b277043110bb8a79ef3c366bfa60f4e849e15	ba	difficult-pronounce
